2022-03-10 18:53:11	14.078000	1591	-18	KC1DMA: @ALLCALL CQ KC1DMA: @ALLCALL CQ CQ CQ FN31 ♢ 
2022-03-10 18:53:52	14.078000	1591	-14	KC1DMA: @ALLCALL CQ KC1DMA: @ALLCALL CQ CQ CQ FN31 ♢ 
2022-03-10 18:54:37	14.078000	1591	-18	KC1DMA: @ALLCALL CQ KC1DMA: @ALLCALL CQ CQ CQ FN31 ♢ 
2022-03-10 18:55:11	14.078000	1591	-19	KC1DMA: @ALLCALL CQ KC1DMA: @ALLCALL CQ CQ CQ FN31 ♢ 
2022-03-10 18:57:16	14.078000	1591	-08	KJ4YBS: @HB HEARTBEAT ♢ 
2022-03-10 19:01:16	14.078000	1591	+04	WD4KAV: @HB HEARTBEAT ♢ 
2022-03-10 19:01:46	14.078000	1591	+00	KK5CM: WD4KAV HEARTBEAT SNR +02 ♢ 
2022-03-10 19:02:18	14.078000	1591	+01	WD4KAV: @ALLCALL QUERY CALL WD9DUI? ♢ 
2022-03-10 19:10:19	14.078000	1591	-09	KJ4YBS: N1DM HEARTBEAT SNR -14 ♢ 
2022-03-10 19:11:40	14.078000	1591	-06	KK5CM: KB9ENS HEARTBEAT SNR +00 ♢ 
2023-10-13 13:58:45	7.078000	1591	+00	KF0AER: AG6WR HEARTBEAT SNR -09 ♢ 
2023-10-13 13:58:45	7.078000	1591	+11	KA6IZR: AG6WR HEARTBEAT SNR +03 ♢ 
2023-10-13 13:58:45	7.078000	1591	+13	WB7TSQ: AG6WR HEARTBEAT SNR -04 ♢ 
2023-10-13 13:58:45	7.078000	1591	-02	N0GQ: AG6WR HEARTBEAT SNR -07 ♢ 
2023-10-13 14:00:13	7.078000	1591	+01	KF0AER: KM6LYW HEARTBEAT SNR +02 ♢ 
2023-10-13 14:00:13	7.078000	1591	+11	KA6IZR: KM6LYW HEARTBEAT SNR +09 ♢ 
2023-10-13 14:00:13	7.078000	1591	-03	WA0R: KM6LYW HEARTBEAT SNR +16 ♢ 
2023-10-13 14:00:13	7.078000	1591	+09	WB7TSQ: KM6LYW HEARTBEAT SNR +13 ♢ 
2023-10-13 14:00:14	7.078000	1591	-03	N0GQ: KM6LYW HEARTBEAT SNR +03 ♢ 
